Gene_Name,CAPNS1,PFN2,PYGB,SCRN1,CCND1,HTRA1,ITGB5,RALB,TWF1,ANXA2,PKM,ACTN1,ANXA5,PTMS,CD63,RAB13,CBR1,SQSTM1,HCLS1,PTPRCAP,PTPRC,CORO1A,ARHGDIB,LAPTM5,WAS,CXCR4,LRMP,DAG1,PIR,MYB,EMP2
CGGA_1108,7.961565453,7.142209191,6.242221395,6.027463723,7.064904402,7.611910067,5.807612523,5.466300829,5.357552005,7.53954658,8.158710661,6.34020618,7.923030298,9.014271595,9.947505446,6.966476612,7.084276911,7.731862061,5.187451054,3.959770155,4.643278996,6.4747605,6.549207089,7.658568541,3.813524689,5.210622644,2.63691458,5.734980523,2.622930351,0.695993813,3.451540833
CGGA_1111,8.193032468,7.77063086,4.911212202,4.21490191,4.622930351,8.21810305,5.065227623,4.065227623,4.365972428,6.964629667,8.640027973,5.57198012,7.232372956,10.86707792,10.72335377,8.149340669,5.231509211,7.574177214,4.875780063,4.913607512,2,6.555509427,7.674121633,7.355615383,4.479618608,5.706254254,1.786596362,4.12763328,3.883620816,1.40053793,1.799087306
CGGA_1113,6.521678952,8.23155721,6.052676724,5.888986721,6.04679661,7.734438666,6.077456652,4.560714954,5.465974465,5.243745235,8.875227153,5.910252963,7.314515271,8.744228384,8.788783575,6.227664073,3.023255352,6.663486946,3.971773447,1.967168608,2.192194165,4.147306699,6.444600814,5.854494418,2.341985747,4.937815169,2.042644337,5.447909749,1.659924558,1.163498732,2.010779839
CGGA_1114,7.900866808,7.706185171,6.369466484,4.885086225,4.657068301,8.35992522,6.946847805,5.71781349,5.102658131,9.367720513,9.958871668,7.31152128,8.773699688,9.273702369,10.43275067,7.486070744,6.928133408,9.552400128,7.05853297,3.384049807,4.619413011,6.174326515,8.792822824,7.9380505,5.020146573,6.036503334,2.56315813,5.559797696,4.688739868,1.09085343,2.671293372
CGGA_1116,7.406247531,7.350939182,5.702657543,5.354028938,4.749534268,8.422611457,4.298658316,4.289834465,5.337711092,5.674969031,7.726490662,3.606442228,7.098663782,8.700231622,8.991890267,6.610877199,5.580748492,7.138015753,5.083638879,2.748461233,3.693765712,5.569551851,6.679198571,7.169223521,3.378511623,3.436961338,3.010779839,4.015247774,3.196921734,0.250961574,2.23878686
CGGA_1118,6.730368236,8.066304502,6.43162296,4.815063017,5.687620632,8.255736757,4.046141782,4.023255352,5.289834465,8.005792947,8.868976845,6.584661908,7.765799923,10.91393656,9.121844298,7.649256178,4.840463234,7.503746248,5.419538892,2.565597176,3.171527106,4.969933275,6.404119724,7.05115455,3.512226887,6.063287212,2.482848283,4.110196178,1.056583528,0.310340121,1.735522177
CGGA_1119,6.276310547,7.272769732,4.389566812,5.453846774,7.967860271,7.381802483,3.267535798,4.721919446,5.391973883,5.0721058,7.706875852,4.420212891,7.701618362,9.533524415,8.784569416,5.915998852,2.648465443,7.288081662,3.680324357,2.861955364,3.026800059,4.705425039,5.548436625,5.165510018,2.182692298,5.008988783,1.565597176,4.7473874,3.416839742,2.163498732,3.894332742
CGGA_112,7.128870759,7.818965567,6.153400028,5.104755987,3.71259578,7.176621973,4.849498932,3.264536431,4.842476063,4.454833907,8.037382222,3.117695043,6.423746229,9.465056168,8.867402306,6.183685,5.264536431,6.607182337,3.914564523,3.478971805,1.691534165,5.048759312,5.113117036,5.784765696,3.656496371,2.809414444,2.166715445,5.06436554,2.910732662,0.201633861,1.028569152
CGGA_1120,3.46727948,5.417852515,4.405311683,3.214124805,4.261530815,4.688180359,2.811471031,1.310340121,0.790772038,1.731183242,7.034083627,2.454175893,2.498250868,6.204766751,4.906409617,2.025028794,1.613531653,5.076388069,2.140778656,0.575312331,0.22650853,2.253989266,1.339137385,2.207892852,0.443606651,0.475084883,0.176322773,3.463360886,0.111031312,0,0.782408565
CGGA_1121,8.073659592,8.400239045,5.576219781,4.263785614,4.125155131,8.332618434,5.855491443,3.397802962,4.498889087,4.203984166,8.325125529,1.726831217,6.931801228,9.401519544,9.459042202,6.329303025,3.90303827,6.389050488,3.588564737,4.270528942,0.871843649,5.513490746,5.5055734,6.002927502,3.363171077,2.735522177,1.361768359,4.64096791,3.485426827,0.111031312,0.879705766
CGGA_1124,7.683977107,7.147510225,5.222263604,5.452529545,3.13093087,7.979968158,5.844486088,5.064796646,5.456806149,9.144352339,9.540244302,6.912170803,8.853527893,8.556429415,10.51076417,7.37303913,7.55658269,9.399363383,6.451870479,2.996388746,4.659353759,6.11727946,7.768118145,8.952158811,4.753283616,6.657211248,2.543495883,4.849498932,4.488000771,1.333423734,3.566815154
CGGA_1126,7.503905223,8.237305579,5.111865964,4.641546029,3.74092756,7.455984709,4.783456654,3.087462841,4.264536431,5.222650022,8.130210166,3.928844037,5.634012356,11.77200109,9.735234449,7.153400028,3.574101508,6.700578432,3.762348816,5.079378111,1.214124805,5.92243574,5.838951767,6.573798644,4.075532631,3.193771743,1.545968369,4.212569339,2.735522177,0.757023247,0.90303827
CGGA_1127,9.577561006,7.406672716,6.170525999,3.909773104,4.232660757,8.924367159,4.574707046,2.948600847,2.687060688,3.874796966,8.718567124,1.372952098,5.116447936,9.687095691,10.66175138,6.922078888,5.819668183,6.805292456,3.241840184,6.739443098,0.250961574,6.19908337,4.946262984,8.02308898,4.507160349,2.748461233,0.887525271,3.750606505,6.112700133,0.056583528,1.214124805
CGGA_1129,7.372690969,8.574820557,6.563005553,5.586764743,6.079164742,6.973152038,3.973611276,4.560714954,4.705425039,7.089794727,8.333513184,6.91432533,7.617577661,10.82489511,9.47283297,7.519479002,5.139551352,7.5360529,5.618238656,2.86393845,2.364572432,5.09423607,6.840714991,6.236492618,3.75595577,5.430619811,2.182692298,4.116863758,2.726831217,0.933572638,2.021479727
CGGA_1131,7.172827507,6.867525861,5.501757586,5.233427944,4.489928219,8.103445185,2.5360529,3.3950628,4.972233124,3.957914599,8.081882837,5.037821465,6.430117975,10.75581394,8.477717798,6.170325694,2.053111336,5.74899785,3.784503983,2.319039816,1.50589093,4.405311683,5.392660881,5.158660175,2.339137385,3.817623258,1.516015147,2.885574364,3.211012193,0.790772038,1.469885976
CGGA_1132,7.532940288,6.608661418,5.77925972,5.336640446,4.859472667,7.723626818,3.759155834,3.386810946,4.177120503,3.521050737,7.479456935,3.125981654,6.661635602,9.907100973,7.840526177,6.957682486,5.3652726,6.033643244,3.626439137,4.393690764,1.275007047,5.372952098,6.185470146,6.141596278,4.943921327,1.807354922,1.589763487,2.111031312,2.97819563,0.137503524,0.731183242
CGGA_1134,8.433877497,6.592457037,5.851998837,5.836429131,4.378511623,7.600507645,6.454340425,4.687620632,5.525755693,9.641780824,10.39392668,6.898933872,8.895908465,9.423515144,10.86493671,8.474192653,6.902073579,8.664731707,4.750070486,2.646162657,2.759155834,5.216454865,6.110405007,7.500005292,3.672425342,4.875780063,1.150559677,5.393347551,1.989139007,0.214124805,1.941106311
CGGA_1135,8.403693786,6.301587647,5.821199978,6.029011087,4.393690764,8.229539858,6.358431429,4.227278994,4.405311683,7.786465677,8.839676209,6.54874486,8.418400804,9.777962104,10.27323613,7.480265122,6.499686464,7.490489907,5.92552477,3.947666157,2.533563348,6.184875343,7.374865602,6.830229967,4.35614381,5.683415747,2.260025656,5.880930361,2.698218478,0.22650853,1.189033824
CGGA_1136,6.982993575,7.6231499,5.738767837,5.933572638,4.703211467,7.943921327,4.854993017,4.764473551,6.027021315,7.147917191,8.337666498,6.592457037,7.764075401,8.545427875,8.921483937,6.843104497,7.23476954,7.352087578,5.993674362,1.989139007,4.22342255,5.882643049,7.149137401,7.974644026,3.71259578,3.365972428,2.904965719,4.926473911,4.172327492,0.815575429,2.169925001
CGGA_1137,4.146492307,3.339137385,4.822730148,3.769771739,5.09085343,4.224194664,3.155425432,1.678071905,0.575312331,3.386810946,6.915401388,3.300123725,2.887525271,5.396433531,5.814294058,1.726831217,3.584962501,5.864928972,3.310340121,1.182692298,0.650764559,3.221877081,2.087462841,3.560714954,1.855989697,0.970853654,0.831877241,3.641546029,1.384049807,0.042644337,2.910732662
CGGA_1138,7.331633567,7.010667963,4.794415866,4.447579197,2.176322773,6.173127433,5.062208078,3.575312331,4.520422249,6.263597849,8.077937257,4.504620392,7.085445902,10.63820057,9.38113193,6.774655301,7.043628851,6.222070355,3.918386234,5.225737653,1.232660757,5.08491466,5.491211756,5.457462965,4.165911939,4.930264245,1.316145742,4.903520374,4.890446693,1.565597176,3.420886575
CGGA_1139,7.373735202,8.934663924,5.666472569,6.173127433,3.17951105,6.920888742,6.088523257,4.82984956,4.370164281,7.838132394,8.832193809,6.415488271,8.843104497,8.708083749,9.86130407,7.391200619,7.901168595,7.187451054,5.545041683,3.063502942,2.558267634,6.5905122,7.118525849,5.706254254,4.053111336,4.854494418,1.933572638,5.253232939,4.73714592,0.367371066,3.060047384
CGGA_1140,7.529977074,7.962028393,5.674969031,6.385258456,2.408711861,8.100714895,3.906890596,5.445594291,4.718087584,4.659353759,9.016891839,4.750070486,6.626877135,7.656496371,8.369073825,4.638653116,7.824004051,7.376863374,3.646162657,2.063502942,2.056583528,5.318678374,4.957450336,5.527007761,1.560714954,3.243364426,2.922197848,3.89917563,4.423578171,0.056583528,2.121015401
CGGA_1142,8.025361072,6.469234794,6.964629667,5.254367281,4.285402219,8.28169825,4.596935142,3.86393845,4.687620632,7.471106152,8.40641762,6.128458384,8.169423979,10.53603347,11.02112573,7.592158002,6.756889855,7.704595348,3.247927513,3.480265122,0.807354922,4.702103407,6.023477152,5.326968712,2.837943242,4.715344295,1.049630768,4.899659026,4.6622055,0.056583528,2.837943242
CGGA_1144,7.980939266,7.652199648,5.296824459,5.915998852,2.897240426,7.948250409,3.830863757,5.220716892,4.030336078,3.710393192,8.621941965,5.290203205,5.393690764,8.729892604,8.514832384,4.898692073,6.607182337,6.748729567,3.214124805,2.521050737,1.263034406,6.160476536,4.923624611,4.568032105,2.017921908,1.744161096,2.176322773,3.314696526,3.893362211,0.422233001,2.100977648
CGGA_1145,7.549207089,6.619853147,5.541019153,6.370513052,5.121015401,9.236540452,5.87897051,5.193377511,5.789729251,9.036503334,9.640714911,5.862947248,8.472162804,7.458283564,10.72360975,7.646738698,7.479618608,8.313790025,5.716990894,2.451540833,4.395748328,6.328585177,7.736807791,8.353235061,4.067810784,4.846994687,3.209453366,5.684818738,3.989139007,0.176322773,2.931683057
CGGA_1146,6.91336816,8.40045254,5.893604905,5.364572432,5.883620816,8.155577222,5.209843231,4.026800059,5.49057013,4.866907978,8.079538117,5.051372102,8.236062042,8.500881705,8.607700188,6.469397617,6.222070355,6.880807948,5.197708158,2.82374936,3.47118746,5.129283017,6.352264173,7.144862143,3.243364426,3.974529312,2.742006211,5.020591095,2.873813198,1.673556424,1.673556424
CGGA_1147,7.174825839,8.029618526,6.634012356,5.866907978,3.484138131,8.530562401,5.586764743,4.221877081,5.195741293,4.376429311,8.225303854,2.784503983,7.372516856,8.873259534,8.503547506,7.182096348,4.973152038,6.837060204,3.66448284,2.750606505,1.526068812,4.60940039,5.165911939,5.442943496,2.767654798,2.316145742,2.229587923,4.397118409,3.017921908,0.189033824,1.111031312
CGGA_1148,8.357683952,7.673697747,6.189033824,5.618532334,3.641546029,8.134118239,3.922197848,4.18030702,3.955126781,7.600879273,8.696063386,5.787641414,6.654922391,8.938344609,9.345050351,8.22780845,3.047887329,7.620513101,5.360715425,3.346247774,2.257010618,5.315421316,6.780178844,7.151777655,4.056583528,4.840966704,1.967168608,4.385431037,1.613531653,0.097610797,0.879705766
CGGA_1152,9.334139179,6.505255801,5.495055528,4.46139759,5.596935142,9.051643995,6.675674816,3.701549057,3.583759754,7.856550028,9.626055779,5.385776138,7.356055752,10.6749955,11.23099312,7.960291601,7.514911265,7.769705632,5.352617299,6.314515271,1.748461233,7.301313274,7.401988775,8.35473424,5.469234794,4.022367813,1.622930351,4.686500527,5.144862143,0.124328135,3.163498732
CGGA_1155,9.23500898,6.937815169,5.792334806,3.75595577,5.638363506,9.077323123,4.35473424,2.845991771,3.065227623,4.621172753,8.280446011,2.042644337,5.162693432,10.06431164,10.20180537,7.268378248,5.697384631,6.469397617,3.583759754,5.985955755,0.35614381,5.932155684,5.400879436,7.140983105,4.091699834,2.912649865,0.895302621,3.607626221,4.663344619,0.137503524,1.480265122
CGGA_1156,7.702241961,7.49833066,5.534186139,4.867896464,5.888012585,7.823048729,5.425593578,3.676944359,3.575312331,5.156234798,8.523483547,6.247927513,6.008540672,10.14679776,9.113169141,6.683836787,3.799087306,7.483815777,5.012121673,4.290571851,1.887525271,6.17990909,6.075104722,6.879705766,5.142004916,3.277984747,1.709290636,4.452858965,2.307428525,0.250961574,1.257010618
CGGA_1157,8.022090345,6.759555343,5.787641414,5.225352061,2.666756592,7.580748492,4.809414444,3.558267634,4.480911346,6.495375381,9.041056762,3.599317794,7.357288073,9.884720013,10.73154815,7.378685014,7.214999019,7.361154241,3.979110755,4.224966365,0.895302621,5.420549772,4.880685525,5.478648295,3.784503983,3.182692298,0.918386234,4.7382274,6.055716264,0.056583528,1.59454855
CGGA_1158,7.034853974,8.254414526,6.563463237,5.249066034,4.747924416,7.476138625,4.355439197,4.068670811,5.43496176,3.713695815,8.85626989,2.214124805,6.398145117,9.721543552,9.501697883,7.247927513,2.987320866,6.836681593,3.316145742,4.155425432,1.214124805,4.66618849,5.128870759,5.557961427,3.897240426,3.689299161,1.790772038,4.050501697,2.341985747,0.124328135,1.855989697
CGGA_1159,7.684047262,7.134631671,5.389566812,5.376776572,3.089159132,8.303415463,4.477677328,4.910732662,3.442280035,4.791814071,8.591148301,4.721919446,5.989593185,9.151016539,8.897966432,5.56924803,6.503348735,7.009324776,3.498250868,3.107687869,1.10433666,6.333423734,5.559491813,5.445263208,3.463360886,1.819668183,2.336283388,3.528571319,4.491211756,0.150559677,2.12763328
CGGA_1161,8.632522701,7.795130538,5.029011087,4.694880193,2.989139007,8.52524673,4.375039431,4.09423607,3.340562269,4.605257263,8.795909777,3.367371066,5.848247353,10.54747296,9.652611972,6.556122818,5.853247167,6.7132834,3.370164281,4.846994687,0.464668267,6.610729587,5.037382222,5.607626221,3.215678597,2.568032105,1.580145484,3.733354341,5.169925001,0.070389328,1.687060688
CGGA_1162,11.0038341,6.245077275,5.362820526,3.168321116,5.553974808,8.128767677,3.991861931,2.039138394,1.459431619,3.590961241,7.920948272,1.298658316,4.549053029,9.660085055,10.58558228,6.101397952,4.04176865,6.111240021,2.229587923,7.17980959,0.097610797,7.600581979,4.298658316,7.910852562,4.972692654,2.813524689,0.86393845,2.82984956,5.313971371,0.097610797,1.14404637
CGGA_1164,7.153197331,7.437710466,7.039467438,5.050501697,3.907852072,8.216939821,4.911691582,4.128458384,4.302319051,3.826802684,8.60151082,4.280213996,7.166313748,10.1958766,9.220523436,7.029121549,5.160274831,6.825912799,3.666756592,4.43162296,0.895302621,5.743622676,5.154615611,5.217618485,3.537296067,2.176322773,1.752748591,4.761817143,3.221877081,0.298658316,1.35614381
CGGA_1169,7.588789579,6.953498063,6.063934306,5.461070114,4.427606173,7.969933275,5.130107179,4.055716264,4.815575429,5.119771162,7.741804025,3.087462841,7.388017285,9.243697639,8.815671486,8.116603883,5.786073552,7.109569509,4.313245852,4.017921908,2.386810946,5.774259951,6.435295216,6.793375711,4.116863758,3.702657543,2.124328135,4.081510068,3.613531653,0.124328135,1.748461233
CGGA_1170,6.629210886,8.353411516,5.720278465,5.82527683,5.938991439,6.685379552,4.343407822,3.964398632,5.239550797,6.275379596,8.324360591,5.025914699,6.259837401,8.127375338,8.746043983,5.491853096,4.657068301,6.087674987,3.937344392,1.49057013,3.010779839,4.516015147,5.969242604,5.987320866,2.448900951,3.991861931,1.996388746,5.184677021,2.039138394,1.59454855,1.695993813
CGGA_1171,7.04220656,7.073927318,5.437294331,6.026800059,4.728464765,7.969357739,5.890689878,5.077670274,5.672425342,7.767456176,8.92659251,5.950468414,8.098926908,7.455738186,9.523013,6.704180323,7.230644948,9.013741392,6.482848283,3.317593505,5.61999983,6.434628228,7.960697039,8.979368029,4.832890014,5.170325694,3.869871406,4.944858446,4.771357409,0.111031312,2.353323291
CGGA_1172,8.118318192,7.595667757,5.70348835,4.776103988,5.676380255,8.456724026,5.27686883,3.280956314,3.995484519,5.867402306,8.707462671,2.970853654,7.21042783,9.383013015,9.93557761,7.221393782,6.834281417,7.047996356,6.345183447,5.068240861,2.555816155,7.4747605,8.153855992,8.385733005,5.631686366,3.243364426,2.533563348,4.34978987,3.890446693,0.641546029,1.66448284
CGGA_1175,7.39386234,7.944682782,5.331991778,5.903520374,3.928844037,7.106746128,4.060047384,4.900625333,5.566206293,7.43987243,8.577391061,5.644433152,6.887159677,8.586577115,9.092704294,7.155425432,3.915520901,6.740118043,4.263034406,1.914564523,2.97819563,4.776630423,6.55688919,6.132165525,2.513490746,4.387500406,1.682573297,4.66106548,2.117695043,1.378511623,1.454175893
CGGA_1177,7.880746738,5.41040895,4.869871406,5.079804755,4.638653116,8.389996941,5.813781191,5.884597921,5.396776011,9.656853854,9.4815371,7.684257705,8.820753373,8.845395959,10.79967017,8.208234358,6.645154031,8.639883313,6.490409679,2.526068812,4.644433152,6.241077458,8.278774667,9.088125692,4.531069493,7.794220894,1.941106311,4.537917249,4.046141782,0.757023247,3.50589093
CGGA_1178,7.603848851,7.553590898,6.411765185,5.734980523,4.798569004,7.368681059,3.967168608,4.334139179,4.777156666,4.694880193,8.38305623,4.404630684,6.433293326,10.0734186,8.643459394,6.03540397,6.696967526,7.098032083,3.689299161,3.279471296,2.220329955,5.244887059,5.041330607,5.336640446,3.155425432,2.266036894,1.86393845,4.811471031,3.983677695,0.40053793,1.084064265
CGGA_1180,7.671930215,9.19655295,5.344473459,4.86393845,5.290571851,7.255783957,6.279842694,4.924099886,4.634012356,9.241101299,9.586858549,7.358167658,9.860419699,9.752012608,10.64015454,8.183883459,8.322198575,8.752982689,5.074248523,3.106013238,2.430285273,5.726831217,7.183784233,6.606442228,4.045268215,5.205157884,1.201633861,5.320123598,5.568944145,1.50589093,4.133399125
CGGA_1181,8.57198012,7.838006295,5.776893569,4.265286858,5.701549057,7.76513689,4.443606651,3.3950628,4.177120503,5.673556424,8.21465911,3.341985747,6.160476536,10.5655115,9.792774029,7.540011766,6.97819563,7.085870755,4.74899785,4.9800253,1.163498732,5.94602899,6.240314329,6.910492832,4.228049048,3.148934105,1.843983844,3.832890014,3.784503983,0.137503524,1.40053793
CGGA_1183,7.680183682,7.761152275,5.315058966,5.584661908,5.386466093,7.512226887,4.831370588,3.982765463,4.531069493,4.486070744,7.828009509,6.030336078,7.651769271,9.342852491,9.508230554,7.748394142,7.477677328,6.019034669,4.3305584,5.339850003,1.49057013,4.717539343,5.850499414,6.488964817,3.570462931,3.428946345,1.545968369,4.606442228,3.63691458,0.214124805,1.59454855
